2.400000, -0.040001, -0.024947, -0.014304, 0.998786,
2.450000, -0.041435, -0.025748, -0.014289, 0.998707,
2.500000, -0.043208, -0.026541, -0.014501, 0.998608,
2.550000, -0.044909, -0.027429, -0.014330, 0.998512,
2.600000, -0.046249, -0.028029, -0.014634, 0.998429,
2.650000, -0.048000, -0.028809, -0.014551, 0.998326,
2.700000, -0.049341, -0.029597, -0.014696, 0.998235,
2.750000, -0.051286, -0.030639, -0.014993, 0.998101,
2.800000, -0.052934, -0.031408, -0.014998, 0.997991,
2.850000, -0.054599, -0.032376, -0.014986, 0.997871,
2.900000, -0.056512, -0.033243, -0.014754, 0.997739,
2.950000, -0.057856, -0.034192, -0.014989, 0.997627,
3.000000, -0.059722, -0.034801, -0.014750, 0.997499,
3.050000, -0.061764, -0.035849, -0.014961, 0.997335,
3.100000, -0.063624, -0.037192, -0.014557, 0.997174,
3.150000, -0.065608, -0.038144, -0.014772, 0.997007,
3.200000, -0.067196, -0.038672, -0.014600, 0.996883,
3.250000, -0.069013, -0.039732, -0.014579, 0.996718,
3.300000, -0.070420, -0.040592, -0.014808, 0.996581,
3.350000, -0.072535, -0.042032, -0.014244, 0.996378,
3.400000, -0.073987, -0.042626, -0.014396, 0.996244,
3.450000, -0.075702, -0.043498, -0.014315, 0.996078,
3.500000, -0.077564, -0.044312, -0.013904, 0.995905,
3.550000, -0.079112, -0.045285, -0.013741, 0.995742,
3.600000, -0.080552, -0.045973, -0.014250, 0.995588,
3.650000, -0.082347, -0.047102, -0.014469, 0.995385,
3.700000, -0.083883, -0.047967, -0.014692, 0.995212,
3.750000, -0.085783, -0.049090, -0.014844, 0.994993,
3.800000, -0.087293, -0.049945, -0.014863, 0.994819,
3.850000, -0.088855, -0.050909, -0.014716, 0.994634,
3.900000, -0.090516, -0.051844, -0.014606, 0.994437,
3.950000, -0.092179, -0.052964, -0.014626, 0.994225,
4.000000, -0.093558, -0.054223, -0.014238, 0.994034,
4.050000, -0.095227, -0.055547, -0.014093, 0.993805,
4.100000, -0.096353, -0.055999, -0.013921, 0.993673,
4.150000, -0.097668, -0.057220, -0.014079, 0.993473,
4.200000, -0.099395, -0.057573, -0.014041, 0.993282,
4.250000, -0.100447, -0.058745, -0.014015, 0.993108,
4.300000, -0.101908, -0.059560, -0.013897, 0.992912,
4.350000, -0.103030, -0.060376, -0.013714, 0.992749,
4.400000, -0.104425, -0.061644, -0.013455, 0.992529,
4.450000, -0.105951, -0.062504, -0.012728, 0.992323,
4.500000, -0.107245, -0.063395, -0.012634, 0.992129,
4.550000, -0.108689, -0.064388, -0.012382, 0.991911,
4.600000, -0.109820, -0.065213, -0.012069, 0.991736,
4.650000, -0.111156, -0.066612, -0.012362, 0.991491,
4.700000, -0.112417, -0.067020, -0.012528, 0.991319,
4.750000, -0.113197, -0.067855, -0.012872, 0.991169,
4.800000, -0.114192, -0.068357, -0.013039, 0.991018,
4.850000, -0.115143, -0.069307, -0.013278, 0.990839,
4.900000, -0.116249, -0.070175, -0.013369, 0.990648,
4.950000, -0.117285, -0.071143, -0.013432, 0.990456,
5.000000, -0.118172, -0.071808, -0.012955, 0.990309,
5.050000, -0.119295, -0.072489, -0.013249, 0.990120,
5.100000, -0.120432, -0.073496, -0.013057, 0.989911,
5.150000, -0.121229, -0.074524, -0.012708, 0.989742,
5.200000, -0.122137, -0.075168, -0.012520, 0.989584,
5.250000, -0.122564, -0.075706, -0.012444, 0.989491,
5.300000, -0.123512, -0.076489, -0.012651, 0.989310,
5.350000, -0.124600, -0.077033, -0.012549, 0.989133,
5.400000, -0.124803, -0.077425, -0.012966, 0.989071,
5.450000, -0.125506, -0.078237, -0.012873, 0.988919,
5.500000, -0.125932, -0.078992, -0.013222, 0.988801,
5.550000, -0.126639, -0.079767, -0.013314, 0.988647,
5.600000, -0.127596, -0.080409, -0.013281, 0.988472,
5.650000, -0.127628, -0.081035, -0.013210, 0.988418,
5.700000, -0.128077, -0.081525, -0.012803, 0.988325,
5.750000, -0.128383, -0.082274, -0.012549, 0.988226,
5.800000, -0.128771, -0.082749, -0.012436, 0.988138,
5.850000, -0.129090, -0.082913, -0.012447, 0.988082,
5.900000, -0.128845, -0.083150, -0.012159, 0.988098,
5.950000, -0.129105, -0.083441, -0.011933, 0.988042,
6.000000, -0.129224, -0.083801, -0.011937, 0.987996,
6.050000, -0.129007, -0.084379, -0.011760, 0.987977,
6.100000, -0.128900, -0.084961, -0.011467, 0.987945,
6.150000, -0.128354, -0.085516, -0.010686, 0.987977,
6.200000, -0.127676, -0.086235, -0.009916, 0.988010,
6.250000, -0.126797, -0.086763, -0.009302, 0.988083,
6.300000, -0.126101, -0.087292, -0.008474, 0.988133,
6.350000, -0.125852, -0.088185, -0.007695, 0.988092,
6.400000, -0.125232, -0.088622, -0.006997, 0.988137,
6.450000, -0.124571, -0.089438, -0.006059, 0.988153,
6.500000, -0.123949, -0.090094, -0.005181, 0.988177,
6.550000, -0.122982, -0.090713, -0.004354, 0.988245,
6.600000, -0.121471, -0.091484, -0.003034, 0.988365,
6.650000, -0.119878, -0.092098, -0.002366, 0.988505,
6.700000, -0.117866, -0.092845, -0.001307, 0.988679,
6.750000, -0.115643, -0.093581, -0.000330, 0.988873,
6.800000, -0.113726, -0.094182, 0.000268, 0.989038,
6.850000, -0.111704, -0.094865, 0.000552, 0.989203,
6.900000, -0.109281, -0.095275, 0.000921, 0.989434,
6.950000, -0.107306, -0.095646, 0.001105, 0.989614,
7.000000, -0.104510, -0.096488, 0.001385, 0.989831,
7.050000, -0.102092, -0.097065, 0.001738, 0.990027,
7.100000, -0.099605, -0.097759, 0.001669, 0.990212,
7.150000, -0.096827, -0.098322, 0.002238, 0.990430,
7.200000, -0.094540, -0.098868, 0.002422, 0.990596,
7.250000, -0.092076, -0.099868, 0.002694, 0.990728,
7.300000, -0.089752, -0.100102, 0.003298, 0.990915,
7.350000, -0.087275, -0.100917, 0.003604, 0.991053,
7.400000, -0.084766, -0.101657, 0.003834, 0.991194,
7.450000, -0.082046, -0.101977, 0.004501, 0.991387,
7.500000, -0.078756, -0.102620, 0.004592, 0.991587,
7.550000, -0.075431, -0.102491, 0.005502, 0.991855,
7.600000, -0.071989, -0.102612, 0.006081, 0.992094,
7.650000, -0.068270, -0.103018, 0.006815, 0.992311,
7.700000, -0.064763, -0.103393, 0.007530, 0.992501,
7.750000, -0.061511, -0.103935, 0.007915, 0.992649,
7.800000, -0.057815, -0.104154, 0.008685, 0.992841,
7.850000, -0.054054, -0.104341, 0.009125, 0.993030,
7.900000, -0.050741, -0.104330, 0.009402, 0.993203,
7.950000, -0.046805, -0.104635, 0.010148, 0.993357,
8.000000, -0.043354, -0.104550, 0.010414, 0.993520,
8.050000, -0.039622, -0.104477, 0.011264, 0.993674,
8.100000, -0.035893, -0.104657, 0.011508, 0.993794,
8.150000, -0.032028, -0.104492, 0.012146, 0.993936,
8.200000, -0.028144, -0.103938, 0.012907, 0.994102,
8.250000, -0.024428, -0.103487, 0.013654, 0.994237,
8.300000, -0.020357, -0.103104, 0.014187, 0.994361,
8.350000, -0.016783, -0.102724, 0.015098, 0.994454,
8.400000, -0.013215, -0.102169, 0.014983, 0.994566,
8.450000, -0.009419, -0.101687, 0.015640, 0.994649,
8.500000, -0.006102, -0.101021, 0.015760, 0.994741,
8.550000, -0.002122, -0.100335, 0.016331, 0.994817,
8.600000, 0.001656, -0.099753, 0.016502, 0.994874,
8.650000, 0.005225, -0.098888, 0.017361, 0.994933,
8.700000, 0.008688, -0.097749, 0.017764, 0.995015,
8.750000, 0.012283, -0.096979, 0.018259, 0.995043,
8.800000, 0.016089, -0.095757, 0.018499, 0.995103,
8.850000, 0.019150, -0.094730, 0.018439, 0.995148,
8.900000, 0.022451, -0.093502, 0.018712, 0.995190,
8.950000, 0.026055, -0.092479, 0.018809, 0.995196,
9.000000, 0.029056, -0.091237, 0.019310, 0.995218,
9.050000, 0.032640, -0.090286, 0.019594, 0.995188,
9.100000, 0.035500, -0.089073, 0.019753, 0.995196,
9.150000, 0.038758, -0.087914, 0.020180, 0.995169,
9.200000, 0.041668, -0.086794, 0.020265, 0.995148,
9.250000, 0.044629, -0.085538, 0.020596, 0.995122,
9.300000, 0.047473, -0.084313, 0.020682, 0.995093,
9.350000, 0.050495, -0.082380, 0.020592, 0.995108,
9.400000, 0.053125, -0.081366, 0.020505, 0.995056,
9.450000, 0.055668, -0.079721, 0.020254, 0.995056,
9.500000, 0.058026, -0.078256, 0.020157, 0.995039,
9.550000, 0.060246, -0.077091, 0.019975, 0.995002,
9.600000, 0.062845, -0.076005, 0.019879, 0.994926,
9.650000, 0.064936, -0.074505, 0.019442, 0.994914,
9.700000, 0.066995, -0.073246, 0.019189, 0.994876,
9.750000, 0.068936, -0.071640, 0.018904, 0.994866,
9.800000, 0.070683, -0.070587, 0.018556, 0.994825,
9.850000, 0.072986, -0.068839, 0.018457, 0.994783,
9.900000, 0.074574, -0.067515, 0.018102, 0.994763,
9.950000, 0.076330, -0.066014, 0.017581, 0.994740,
10.000000, 0.078061, -0.064955, 0.017162, 0.994682,
10.050000, 0.079524, -0.063426, 0.016886, 0.994670,
10.100000, 0.081224, -0.061845, 0.016215, 0.994643,
10.150000, 0.082453, -0.060156, 0.015633, 0.994655,
10.200000, 0.083808, -0.058230, 0.014657, 0.994671,
10.250000, 0.084714, -0.056191, 0.013853, 0.994723,
10.300000, 0.085493, -0.054050, 0.013206, 0.994784,
10.350000, 0.085976, -0.052025, 0.012252, 0.994862,
10.400000, 0.086450, -0.049659, 0.011857, 0.994947,
10.450000, 0.087029, -0.047471, 0.010740, 0.995016,
10.500000, 0.087792, -0.044945, 0.010103, 0.995073,
10.550000, 0.088124, -0.042430, 0.009378, 0.995161,
10.600000, 0.088075, -0.039849, 0.008353, 0.995281,
10.650000, 0.088163, -0.037430, 0.007697, 0.995373,
10.700000, 0.087968, -0.034767, 0.006723, 0.995494,
10.750000, 0.087422, -0.032031, 0.005729, 0.995640,
10.800000, 0.086990, -0.029524, 0.004419, 0.995762,
10.850000, 0.085951, -0.027187, 0.003199, 0.995923,
10.900000, 0.085107, -0.024690, 0.001804, 0.996064,
10.950000, 0.083613, -0.022286, 0.000552, 0.996249,
11.000000, 0.082587, -0.019757, -0.000529, 0.996388,
11.050000, 0.081732, -0.017148, -0.001755, 0.996505,
11.100000, 0.080515, -0.014038, -0.002605, 0.996651,
11.150000, 0.079558, -0.011611, -0.003832, 0.996755,
11.200000, 0.078816, -0.008989, -0.005051, 0.996836,
11.250000, 0.078129, -0.006237, -0.005960, 0.996906,
11.300000, 0.077192, -0.003426, -0.007040, 0.996986,
11.350000, 0.076175, -0.001835, -0.008489, 0.997057,
11.400000, 0.075464, 0.000819, -0.009400, 0.997104,
11.450000, 0.074699, 0.003721, -0.010486, 0.997144,
11.500000, 0.073576, 0.006553, -0.011480, 0.997202,
11.550000, 0.072730, 0.009478, -0.012470, 0.997229,
11.600000, 0.071679, 0.012219, -0.013460, 0.997262,
11.650000, 0.070262, 0.015019, -0.014770, 0.997306,
11.700000, 0.069163, 0.017306, -0.015680, 0.997332,
11.750000, 0.067860, 0.019801, -0.016502, 0.997362,
11.800000, 0.066574, 0.022672, -0.017251, 0.997375,
11.850000, 0.065075, 0.025197, -0.017906, 0.997401,
11.900000, 0.063828, 0.027413, -0.018730, 0.997409,
11.950000, 0.061917, 0.029951, -0.019305, 0.997445,
12.000000, 0.060648, 0.032297, -0.019883, 0.997438,
12.050000, 0.059120, 0.035323, -0.020371, 0.997418,
12.100000, 0.057131, 0.038267, -0.020707, 0.997418,
12.150000, 0.055277, 0.040759, -0.020959, 0.997419,
12.200000, 0.053652, 0.043004, -0.021697, 0.997397,
12.250000, 0.051712, 0.045507, -0.021872, 0.997385,
12.300000, 0.049653, 0.047624, -0.022202, 0.997383,
12.350000, 0.047825, 0.050097, -0.022551, 0.997344,
12.400000, 0.045870, 0.052414, -0.022726, 0.997313,
12.450000, 0.043956, 0.054460, -0.022748, 0.997289,
12.500000, 0.041641, 0.056877, -0.022852, 0.997251,
12.550000, 0.039691, 0.058616, -0.023340, 0.997218,
12.600000, 0.037787, 0.061068, -0.023122, 0.997150,
12.650000, 0.035743, 0.063200, -0.023382, 0.997087,
12.700000, 0.033652, 0.065466, -0.023471, 0.997011,
12.750000, 0.031519, 0.067366, -0.023392, 0.996956,
12.800000, 0.029788, 0.069494, -0.023658, 0.996857,
12.850000, 0.027725, 0.071487, -0.023595, 0.996777,
12.900000, 0.025552, 0.073475, -0.023603, 0.996690,
12.950000, 0.023041, 0.075100, -0.023527, 0.996632,
13.000000, 0.021102, 0.076806, -0.023382, 0.996548,
13.050000, 0.019207, 0.078407, -0.023243, 0.996465,
13.100000, 0.016791, 0.080235, -0.023004, 0.996369,
13.150000, 0.014899, 0.081222, -0.022532, 0.996330,
13.200000, 0.013156, 0.082543, -0.022402, 0.996249,
13.250000, 0.011240, 0.083610, -0.022113, 0.996190,
13.300000, 0.009126, 0.084409, -0.021579, 0.996156,
13.350000, 0.006402, 0.085743, -0.021138, 0.996072,
13.400000, 0.003993, 0.086274, -0.020310, 0.996056,
13.450000, 0.001045, 0.086954, -0.019487, 0.996021,
13.500000, -0.001967, 0.087169, -0.018732, 0.996015,
13.550000, -0.004854, 0.087292, -0.017666, 0.996014,
13.600000, -0.007460, 0.087113, -0.016911, 0.996027,
13.650000, -0.010694, 0.086951, -0.016215, 0.996023,
13.700000, -0.013625, 0.085876, -0.015514, 0.996092,
13.750000, -0.016429, 0.085356, -0.014959, 0.996103,
13.800000, -0.019304, 0.084368, -0.014376, 0.996144,
13.850000, -0.022556, 0.083399, -0.014204, 0.996160,
13.900000, -0.025331, 0.082267, -0.013475, 0.996197,
13.950000, -0.028259, 0.081400, -0.012756, 0.996199,
14.000000, -0.031048, 0.079886, -0.011959, 0.996249,
14.050000, -0.034146, 0.078546, -0.011170, 0.996263,
14.100000, -0.036798, 0.076834, -0.010694, 0.996307,
14.150000, -0.039805, 0.075196, -0.010369, 0.996320,
14.200000, -0.043041, 0.073559, -0.009822, 0.996313,
14.250000, -0.045250, 0.072020, -0.009500, 0.996331,
14.300000, -0.048477, 0.070562, -0.009021, 0.996288,
14.350000, -0.051474, 0.068758, -0.008785, 0.996266,
14.400000, -0.054229, 0.066881, -0.008305, 0.996252,
14.450000, -0.056967, 0.065347, -0.007914, 0.996204,
14.500000, -0.059762, 0.062816, -0.007588, 0.996205,
14.550000, -0.062321, 0.061206, -0.007431, 0.996150,
14.600000, -0.064308, 0.059501, -0.007125, 0.996129,
14.650000, -0.066890, 0.057507, -0.006654, 0.996080,
14.700000, -0.069506, 0.055622, -0.006495, 0.996008,
14.750000, -0.072834, 0.053637, -0.006163, 0.995882,
14.800000, -0.075533, 0.051052, -0.006262, 0.995816,
14.850000, -0.078033, 0.049352, -0.006191, 0.995709,
14.900000, -0.080486, 0.047208, -0.006046, 0.995619,
14.950000, -0.082835, 0.045403, -0.005947, 0.995511,
15.000000, -0.085221, 0.043357, -0.005964, 0.995400,
15.050000, -0.086933, 0.041579, -0.005884, 0.995329,
15.100000, -0.088858, 0.039601, -0.005508, 0.995241,
15.150000, -0.091170, 0.037176, -0.005262, 0.995127,
15.200000, -0.093602, 0.034569, -0.004859, 0.994998,
15.250000, -0.095758, 0.032425, -0.004765, 0.994865,
15.300000, -0.097716, 0.029695, -0.004252, 0.994762,
15.350000, -0.099490, 0.027270, -0.004075, 0.994656,
15.400000, -0.101289, 0.024639, -0.003714, 0.994545,
15.450000, -0.102857, 0.022009, -0.003428, 0.994447,
15.500000, -0.104530, 0.019590, -0.003328, 0.994323,
15.550000, -0.105579, 0.016965, -0.002907, 0.994262,
15.600000, -0.107272, 0.014839, -0.002305, 0.994116,
15.650000, -0.108739, 0.012056, -0.002127, 0.993995,
15.700000, -0.109842, 0.009489, -0.001467, 0.993903,
15.750000, -0.110990, 0.006880, -0.001422, 0.993797,
15.800000, -0.111822, 0.004239, -0.000991, 0.993719,
15.850000, -0.112431, 0.001601, -0.000633, 0.993658,
15.900000, -0.112568, -0.001463, -0.000441, 0.993643,
15.950000, -0.112820, -0.004200, -0.000074, 0.993607,
16.000000, -0.113166, -0.007109, 0.000347, 0.993551,
16.050000, -0.113185, -0.009821, 0.000474, 0.993525,
16.100000, -0.113517, -0.012571, 0.001056, 0.993456,
16.150000, -0.114135, -0.015190, 0.001165, 0.993348,
16.200000, -0.114180, -0.018025, 0.001614, 0.993295,
16.250000, -0.114299, -0.020564, 0.001808, 0.993232,
16.300000, -0.114344, -0.023067, 0.002490, 0.993170,
16.350000, -0.114620, -0.026094, 0.003007, 0.993062,
16.400000, -0.114572, -0.028350, 0.003041, 0.993006,
16.450000, -0.114393, -0.031092, 0.003369, 0.992943,
16.500000, -0.114199, -0.033451, 0.003529, 0.992888,
16.550000, -0.113631, -0.035890, 0.003606, 0.992868,
16.600000, -0.113241, -0.038995, 0.003854, 0.992795,
16.650000, -0.112898, -0.041266, 0.003994, 0.992741,
16.700000, -0.112228, -0.043690, 0.003899, 0.992714,
16.750000, -0.111526, -0.046047, 0.003821, 0.992687,
16.800000, -0.110663, -0.048289, 0.004394, 0.992674,
16.850000, -0.109336, -0.050214, 0.004502, 0.992725,
16.900000, -0.107701, -0.052618, 0.004941, 0.992778,
16.950000, -0.106023, -0.054399, 0.005375, 0.992860,
17.000000, -0.104276, -0.056803, 0.005807, 0.992908,
17.050000, -0.101754, -0.058816, 0.006155, 0.993050,
17.100000, -0.099633, -0.060905, 0.006273, 0.993139,
17.150000, -0.097229, -0.062760, 0.006830, 0.993258,
17.200000, -0.095199, -0.064680, 0.007171, 0.993329,
17.250000, -0.092776, -0.066539, 0.007819, 0.993430,
17.300000, -0.090253, -0.068553, 0.008241, 0.993522,
17.350000, -0.087740, -0.070729, 0.008501, 0.993593,
17.400000, -0.085333, -0.072399, 0.009001, 0.993678,
17.450000, -0.082883, -0.074112, 0.009178, 0.993757,
17.500000, -0.080041, -0.075816, 0.009105, 0.993862,
17.550000, -0.077408, -0.077007, 0.009265, 0.993978,
17.600000, -0.073865, -0.078581, 0.009920, 0.994118,
17.650000, -0.070861, -0.080003, 0.009912, 0.994223,
17.700000, -0.067478, -0.081536, 0.010064, 0.994333,
17.750000, -0.064520, -0.082710, 0.010293, 0.994430,
17.800000, -0.061564, -0.084079, 0.010596, 0.994499,
17.850000, -0.058218, -0.084707, 0.010596, 0.994647,
17.900000, -0.054642, -0.086055, 0.010735, 0.994733,
17.950000, -0.050791, -0.086660, 0.010561, 0.994886,
18.000000, -0.047378, -0.087660, 0.011141, 0.994961,
18.050000, -0.043695, -0.088372, 0.010837, 0.995070,
18.100000, -0.039974, -0.089015, 0.011559, 0.995161,
18.150000, -0.036159, -0.089190, 0.011728, 0.995289,
18.200000, -0.032406, -0.089205, 0.012385, 0.995409,
18.250000, -0.028642, -0.089252, 0.012500, 0.995519,
18.300000, -0.024738, -0.089181, 0.013159, 0.995621,
18.350000, -0.020875, -0.089614, 0.013263, 0.995669,
18.400000, -0.017041, -0.089420, 0.013767, 0.995753,
18.450000, -0.013235, -0.089406, 0.013887, 0.995811,
18.500000, -0.009656, -0.089108, 0.014555, 0.995869,
18.550000, -0.005900, -0.088631, 0.014973, 0.995934,
18.600000, -0.001930, -0.088691, 0.015112, 0.995943,
18.650000, 0.001550, -0.088114, 0.015456, 0.995989,
18.700000, 0.005360, -0.087907, 0.015876, 0.995988,
18.750000, 0.008974, -0.087217, 0.016072, 0.996019,
18.800000, 0.012508, -0.086366, 0.016571, 0.996047,
18.850000, 0.015998, -0.085520, 0.016524, 0.996071,
18.900000, 0.019389, -0.084673, 0.016626, 0.996081,
18.950000, 0.023077, -0.083840, 0.016491, 0.996075,
19.000000, 0.026056, -0.082987, 0.016606, 0.996072,
19.050000, 0.029512, -0.082221, 0.016801, 0.996035,
19.100000, 0.033149, -0.081283, 0.016821, 0.995998,
19.150000, 0.035881, -0.080718, 0.016863, 0.995948,
19.200000, 0.039043, -0.079488, 0.017110, 0.995924,
19.250000, 0.042250, -0.078377, 0.017044, 0.995882,
19.300000, 0.045121, -0.077323, 0.017383, 0.995833,
19.350000, 0.048051, -0.075743, 0.017391, 0.995817,
19.400000, 0.050965, -0.074608, 0.017643, 0.995753,
19.450000, 0.053731, -0.073569, 0.017894, 0.995681,
19.500000, 0.055950, -0.072591, 0.017713, 0.995634,
19.550000, 0.058317, -0.071112, 0.017578, 0.995607,
19.600000, 0.060591, -0.069839, 0.017559, 0.995562,
19.650000, 0.062891, -0.068697, 0.017062, 0.995507,
19.700000, 0.065266, -0.067418, 0.016975, 0.995443,
19.750000, 0.067173, -0.066241, 0.016877, 0.995397,
19.800000, 0.068979, -0.065227, 0.016872, 0.995341,
19.850000, 0.070676, -0.063682, 0.016705, 0.995324,
19.900000, 0.072693, -0.062897, 0.016374, 0.995234,
19.950000, 0.074096, -0.061485, 0.015933, 0.995226,
20.000000, 0.076336, -0.060103, 0.016066, 0.995139,
20.050000, 0.077772, -0.058475, 0.015952, 0.995127,
20.100000, 0.078932, -0.057758, 0.015117, 0.995091,
20.150000, 0.080120, -0.056989, 0.014698, 0.995046,
20.200000, 0.081343, -0.055317, 0.013958, 0.995052,
20.250000, 0.082321, -0.053564, 0.013150, 0.995079,
20.300000, 0.083648, -0.051536, 0.012263, 0.995086,
20.350000, 0.084182, -0.049237, 0.011238, 0.995170,
20.400000, 0.084635, -0.046889, 0.010682, 0.995251,
20.450000, 0.085229, -0.044495, 0.009664, 0.995320,
20.500000, 0.085589, -0.042323, 0.009125, 0.995389,
20.550000, 0.085940, -0.039765, 0.008735, 0.995468,
20.600000, 0.085885, -0.037994, 0.007825, 0.995550,
20.650000, 0.085723, -0.034872, 0.006777, 0.995685,
20.700000, 0.085648, -0.032198, 0.005761, 0.995788,
20.750000, 0.085373, -0.029345, 0.005003, 0.995904,
20.800000, 0.085105, -0.027056, 0.004035, 0.995996,
20.850000, 0.084016, -0.024415, 0.003112, 0.996160,
20.900000, 0.083346, -0.021578, 0.002203, 0.996285,
20.950000, 0.082063, -0.018921, 0.001438, 0.996447,
21.000000, 0.080885, -0.016115, 0.000490, 0.996593,
21.050000, 0.079513, -0.013260, -0.000120, 0.996746,
21.100000, 0.078027, -0.010456, -0.001275, 0.996896,
21.150000, 0.077024, -0.007751, -0.002435, 0.996996,
21.200000, 0.075654, -0.004897, -0.003117, 0.997117,
21.250000, 0.074296, -0.001874, -0.003882, 0.997227,
21.300000, 0.073886, 0.000998, -0.004399, 0.997256,
21.350000, 0.072784, 0.003558, -0.005309, 0.997327,
21.400000, 0.071902, 0.005773, -0.006049, 0.997377,
21.450000, 0.070809, 0.008473, -0.007431, 0.997426,
21.500000, 0.069781, 0.011535, -0.007944, 0.997464,
21.550000, 0.069033, 0.014653, -0.008846, 0.997468,
21.600000, 0.068245, 0.017666, -0.009835, 0.997464,
21.650000, 0.066777, 0.020215, -0.010825, 0.997504,
21.700000, 0.065887, 0.022915, -0.011400, 0.997499,
21.750000, 0.064334, 0.025671, -0.012298, 0.997522,
21.800000, 0.062937, 0.028362, -0.012812, 0.997532,
21.850000, 0.061590, 0.031001, -0.013143, 0.997533,
21.900000, 0.060252, 0.034010, -0.013331, 0.997515,
21.950000, 0.058388, 0.036642, -0.013742, 0.997527,
22.000000, 0.056788, 0.039396, -0.013981, 0.997511,
22.050000, 0.055112, 0.042289, -0.014630, 0.997477,
22.100000, 0.053561, 0.044779, -0.014643, 0.997453,
22.150000, 0.051705, 0.047445, -0.014881, 0.997424,
22.200000, 0.050069, 0.050102, -0.015133, 0.997373,
22.250000, 0.048368, 0.052489, -0.015303, 0.997332,
22.300000, 0.046598, 0.055171, -0.015230, 0.997273,
22.350000, 0.044681, 0.057557, -0.015326, 0.997224,
22.400000, 0.043017, 0.059682, -0.015334, 0.997172,
22.450000, 0.041038, 0.061993, -0.015266, 0.997116,
22.500000, 0.039083, 0.064480, -0.015433, 0.997034,
22.550000, 0.036943, 0.066520, -0.015362, 0.996983,
22.600000, 0.035307, 0.068629, -0.015621, 0.996895,
22.650000, 0.033437, 0.070930, -0.015638, 0.996798,
22.700000, 0.031631, 0.073005, -0.015629, 0.996707,
22.750000, 0.029299, 0.075215, -0.015658, 0.996614,
22.800000, 0.027193, 0.077201, -0.015337, 0.996527,
22.850000, 0.025380, 0.078879, -0.015430, 0.996442,
22.900000, 0.023177, 0.080665, -0.015212, 0.996356,
22.950000, 0.021274, 0.082272, -0.014980, 0.996270,
23.000000, 0.019120, 0.083662, -0.015470, 0.996191,
23.050000, 0.016975, 0.085651, -0.014843, 0.996070,
23.100000, 0.014858, 0.086901, -0.014684, 0.995998,
23.150000, 0.013331, 0.088232, -0.014617, 0.995903,
23.200000, 0.011877, 0.089566, -0.014245, 0.995808,
23.250000, 0.009383, 0.090253, -0.013703, 0.995780,
23.300000, 0.007648, 0.090691, -0.012916, 0.995766,
